#SampleID	ERR2808645	ERR2808646	ERR2808647	ERR2808648	ERR2808649	ERR2808650	ERR2808651	ERR2808652	ERR2808653	ERR2808654	ERR2808655	ERR2808656	ERR2808657	ERR2808658	ERR2808659	ERR2808660	ERR2808661	ERR2808662	ERR2808663	ERR2808664	ERR2808665	ERR2808666	ERR2808667	ERR2808668
sk__Bacteria;k__;p__Chloroflexi;c__;o__;f__;g__;s__Chloroflexi_bacterium_Um-2	0	4.0	0	0	2.0	0	0	0	0	0	0	0	4.0	0	0	0	3.0	0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__;o__;f__;g__Candidatus_Chlorothrix	0	3.0	0	0	0	0	0	0	0	0	3.0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__;o__;f__;g__Kouleothrix	14.0	20.0	3.0	12.0	8.0	10.0	18.0	14.0	4.0	3.0	12.0	18.0	16.0	10.0	0	20.0	18.0	17.0	20.0	8.0	24.0	0	3.0	3.0
sk__Bacteria;k__;p__Chloroflexi;c__;o__;f__;g__Kouleothrix;s__Kouleothrix_aurantiaca	0	2.0	1.0	3.0	0	2.0	7.0	0	0	0	0	1.0	0	4.0	0	4.0	0	0	0	3.0	1.0	0	1.0	0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae	43.0	50.0	42.0	100.0	61.0	98.0	101.0	84.0	52.0	10.0	58.0	69.0	61.0	76.0	3.0	99.0	53.0	73.0	63.0	64.0	74.0	3.0	50.0	13.0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae	34.0	185.0	32.0	136.0	104.0	124.0	39.0	260.0	27.0	40.0	214.0	96.0	225.0	245.0	5.0	39.0	165.0	112.0	26.0	119.0	28.0	3.0	29.0	40.0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	2.0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Leptolinea	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Longilinea	4.0	6.0	2.0	6.0	3.0	1.0	2.0	7.0	2.0	1.0	4.0	3.0	7.0	14.0	0	1.0	3.0	6.0	3.0	2.0	1.0	1.0	0	2.0
sk__Bacteria;k__;p__Chloroflexi;c__Ardenticatenia;o__Ardenticatenales	1.0	42.0	1.0	23.0	5.0	20.0	0	0	0	2.0	39.0	0	40.0	1.0	0	0	37.0	1.0	1.0	4.0	1.0	1.0	0	2.0
sk__Bacteria;k__;p__Chloroflexi;c__Ardenticatenia;o__Ardenticatenales;f__Ardenticatenaceae	0	2.0	0	1.0	1.0	1.0	2.0	5.0	1.0	0	3.0	2.0	3.0	4.0	0	3.0	2.0	3.0	1.0	1.0	1.0	0	1.0	1.0
sk__Bacteria;k__;p__Chloroflexi;c__Caldilineae;o__Caldilineales	0	2.0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Caldilineae;o__Caldilineales;f__Caldilineaceae	3.0	49.0	1.0	37.0	22.0	36.0	28.0	50.0	7.0	11.0	54.0	36.0	65.0	37.0	1.0	35.0	48.0	43.0	10.0	29.0	11.0	1.0	8.0	9.0
sk__Bacteria;k__;p__Chloroflexi;c__Caldilineae;o__Caldilineales;f__Caldilineaceae;g__Caldilinea	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Chloroflexi;c__Caldilineae;o__Caldilineales;f__Caldilineaceae;g__Caldilinea;s__Caldilinea_sp._enrichment_culture_clone_phylotype_P23	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Caldilineae;o__Caldilineales;f__Caldilineaceae;g__Litorilinea	0	0	0	0	0	1.0	0	0	0	0	2.0	1.0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia	0	3.0	0	0	2.0	1.0	0	0	0	0	5.0	2.0	1.0	0	0	0	3.0	2.0	1.0	1.0	1.0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales	0	19.0	0	1.0	1.0	0	4.0	1.0	0	0	14.0	4.0	29.0	1.0	0	0	23.0	7.0	2.0	2.0	2.0	0	0	2.0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Chloroflexaceae	0	9.0	0	0	0	0	0	0	0	0	2.0	1.0	2.0	0	0	1.0	3.0	3.0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Chloroflexaceae;g__;s__Chloroflexaceae_bacterium_enrichment_culture_clone_ENRICH_SisoF2	0	0	0	0	2.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Chloroflexaceae;g__Chloroflexus	0	3.0	0	0	1.0	0	0	0	0	0	2.0	0	5.0	0	0	0	2.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Oscillochloridaceae	0	11.0	0	1.0	3.0	0	0	0	0	0	9.0	4.0	9.0	0	0	0	9.0	6.0	0	6.0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Oscillochloridaceae;g__Candidatus_Chloroploca	0	1.0	0	0	0	0	0	0	0	0	5.0	0	1.0	0	0	0	3.0	0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Oscillochloridaceae;g__Chloronema	0	9.0	0	0	2.0	0	0	0	0	0	7.0	0	4.0	0	0	0	3.0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Oscillochloridaceae;g__Oscillochloris	0	5.0	0	1.0	0	0	0	0	0	0	5.0	2.0	0	0	0	0	8.0	0	2.0	1.0	5.0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Oscillochloridaceae;g__Oscillochloris;s__Oscillochloris_trichoides	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae	21.0	22.0	29.0	9.0	16.0	13.0	5.0	9.0	7.0	6.0	12.0	7.0	13.0	9.0	0	5.0	21.0	7.0	19.0	12.0	16.0	0	8.0	6.0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Roseiflexus	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	1.0	0	3.0	3.0	1.0	0	0	1.0	0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Herpetosiphonales	0	4.0	0	0	0	0	0	2.0	0	0	5.0	9.0	7.0	1.0	0	0	4.0	4.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Herpetosiphonales;f__Herpetosiphonaceae	0	4.0	0	0	0	1.0	0	3.0	0	0	1.0	4.0	4.0	2.0	0	0	5.0	5.0	0	0	3.0	0	0	1.0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Herpetosiphonales;f__Herpetosiphonaceae;g__Herpetosiphon	0	3.0	0	1.0	0	1.0	0	4.0	0	7.0	3.0	11.0	2.0	2.0	0	0	2.0	12.0	1.0	0	0	0	0	6.0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Kallotenuales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	1.0
sk__Bacteria;k__;p__Chloroflexi;c__Dehalococcoidia	0	0	0	1.0	0	0	0	0	0	0	1.0	0	2.0	0	0	0	1.0	0	1.0	0	0	1.0	1.0	0
sk__Bacteria;k__;p__Chloroflexi;c__Ktedonobacteria	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Thermomicrobia	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Thermomicrobia;o__Sphaerobacterales;f__Sphaerobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Thermomicrobia;o__Sphaerobacterales;f__Sphaerobacteraceae;g__Nitrolancea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Thermomicrobia;o__Thermomicrobiales	53.0	3.0	49.0	1.0	6.0	2.0	9.0	2.0	3.0	16.0	6.0	1.0	3.0	3.0	14.0	14.0	1.0	1.0	5.0	7.0	4.0	19.0	5.0	16.0
sk__Bacteria;k__;p__Cyanobacteria	7.0	16.0	7.0	26.0	26.0	27.0	27.0	42.0	29.0	15.0	38.0	100.0	33.0	33.0	21.0	33.0	15.0	105.0	24.0	31.0	24.0	22.0	30.0	19.0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Chroococcales;f__Microcystaceae;g__Microcystis;s__Microcystis_sp._SAG_43.90	0	0	0	0	0	1.0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Nostocales	0	1.0	0	1.0	1.0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	2.0	1.0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Nostocales;f__Nostocaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Nostocales;f__Nostocaceae;g__Anabaena	0	1.0	0	1.0	0	0	0	0	0	2.0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Nostocales;f__Scytonemataceae	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Nostocales;f__Scytonemataceae;g__Scytonema;s__Scytonema_tolypothrichoides	0	1.0	0	0	1.0	0	0	0	0	0	1.0	0	2.0	0	0	0	3.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Synechococcales;f__Leptolyngbyaceae	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Synechococcales;f__Pseudanabaenaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus	2.0	0	2.0	0	0	1.0	1.0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Thermales	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Elusimicrobia;c__Elusimicrobia	1.0	6.0	3.0	1.0	0	1.0	1.0	1.0	3.0	0	4.0	1.0	7.0	2.0	0	0	5.0	0	2.0	1.0	2.0	0	3.0	0
sk__Bacteria;k__;p__Fibrobacteres	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Fibrobacteres;c__Chitinivibrionia	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales	0	0	0	0	0	1.0	0	1.0	0	0	0	1.0	0	0	2.0	0	0	0	0	1.0	0	2.0	0	0
sk__Bacteria;k__;p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae	0	6.0	0	5.0	8.0	4.0	1.0	11.0	1.0	2.0	9.0	1.0	9.0	8.0	5.0	1.0	4.0	1.0	0	6.0	0	5.0	2.0	2.0
sk__Bacteria;k__;p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes	30.0	18.0	22.0	36.0	15.0	29.0	18.0	18.0	18.0	63.0	24.0	36.0	20.0	20.0	21.0	14.0	19.0	32.0	9.0	18.0	22.0	28.0	22.0	39.0
sk__Bacteria;k__;p__Firmicutes;c__;o__;f__;g__;s__Firmicutes_bacterium_ADurb.Bin080	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__;o__;f__;g__Hydrogenispora	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli	38.0	24.0	28.0	18.0	25.0	24.0	14.0	13.0	40.0	25.0	34.0	24.0	41.0	15.0	10.0	16.0	26.0	28.0	23.0	19.0	20.0	17.0	45.0	25.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales	4.0	4.0	1.0	5.0	1.0	4.0	2.0	4.0	4.0	2.0	3.0	5.0	3.0	2.0	3.0	1.0	2.0	4.0	1.0	8.0	1.0	0	4.0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__Exiguobacterium	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus	0	0	0	0	0	0	1.0	0	0	0	0	2.0	0	3.0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Cerasibacillus	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Vulcanibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Jeotgalibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planomicrobium	0	2.0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	1.0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Solibacillus	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Ureibacillus	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Jeotgalicoccus	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales	7.0	8.0	5.0	22.0	0	21.0	3.0	5.0	9.0	9.0	6.0	8.0	4.0	7.0	7.0	4.0	7.0	6.0	3.0	3.0	1.0	1.0	7.0	4.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	0	8.0	4.0	4.0	0	2.0	1.0	3.0	4.0	5.0	1.0	4.0	6.0	3.0	1.0	2.0	3.0	4.0	1.0	0	0	0	6.0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Atopostipes	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	0	0	1.0	3.0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	1.0	0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Jeotgalibaca	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	2.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Lacticigenium;s__Lacticigenium_naphtae	1.0	3.0	4.0	2.0	1.0	2.0	2.0	2.0	0	4.0	3.0	3.0	1.0	1.0	2.0	2.0	0	0	0	0	2.0	1.0	5.0	5.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Trichococcus	1.0	0	0	1.0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0	0	0	0	0	2.0	0	0	1.0	1.0	1.0	1.0	0	0	0	0	1.0	0	1.0	0	0	1.0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	4.0	0	5.0	1.0	1.0	1.0	0	2.0	2.0	2.0	0	1.0	1.0	2.0	0	0	0	1.0	1.0	1.0	1.0	0	2.0	4.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	3.0	2.0	2.0	5.0	0	7.0	2.0	3.0	0	0	0	1.0	2.0	1.0	1.0	2.0	0	3.0	0	2.0	5.0	3.0	1.0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	1.0	0	0	36.0	0	33.0	11.0	1.0	2.0	0	0	0	0	3.0	2.0	9.0	0	0	4.0	0	1.0	2.0	3.0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	3.0	4.0	6.0	54.0	12.0	46.0	2.0	7.0	12.0	7.0	5.0	8.0	4.0	9.0	26.0	3.0	2.0	11.0	3.0	14.0	1.0	28.0	8.0	4.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_henryi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_mutans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia	8.0	6.0	7.0	5.0	15.0	6.0	2.0	5.0	1.0	12.0	5.0	12.0	11.0	6.0	7.0	2.0	7.0	15.0	2.0	21.0	3.0	7.0	8.0	15.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__;f__;g__;s__Clostridia_bacterium_UC5.1-2E3	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales	45.0	24.0	34.0	25.0	27.0	14.0	27.0	41.0	26.0	58.0	24.0	46.0	27.0	42.0	17.0	28.0	27.0	47.0	18.0	25.0	11.0	25.0	23.0	58.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales_bacterium_canine_oral_taxon_222	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales_bacterium_enrichment_culture_clone_2z-3	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Howardella	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Proteiniborus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Caldicoprobacteraceae;g__Caldicoprobacter	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	9.0	11.0	8.0	8.0	2.0	8.0	6.0	16.0	7.0	12.0	13.0	11.0	13.0	19.0	9.0	10.0	10.0	17.0	4.0	3.0	5.0	7.0	5.0	15.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0	0	0	0	0	0	0	1.0	0	0	0	2.0	2.0	1.0	0	0	0	0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus	1.0	1.0	1.0	1.0	1.0	2.0	0	0	0	0	1.0	0	0	0	2.0	0	0	1.0	0	2.0	0	3.0	2.0	5.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Caloramator;s__Caloramator_mitchellensis	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Falcatimonas;s__Falcatimonas_natans	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Lutispora	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Proteiniclasticum	0	0	1.0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	0	0	1.0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XII._Incertae_Sedis	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XII._Incertae_Sedis;g__Acidaminobacter	0	1.0	0	1.0	1.0	1.0	0	1.0	0	1.0	0	0	0	0	4.0	0	0	0	0	1.0	0	4.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XII._Incertae_Sedis;g__Fusibacter	1.0	0	1.0	4.0	0	3.0	1.0	1.0	0	11.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	14.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XII._Incertae_Sedis;g__Fusibacter;s__Fusibacter_bizertensis	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
