#SampleID	ERR1352903	ERR1352904	ERR1352905	ERR1352906	ERR1352907	ERR1352908	ERR1352909	ERR1352910	ERR1352911	ERR1352912	ERR1352913	ERR1352914	ERR1352915	ERR1352916	ERR1352917	ERR1352918	ERR1352919	ERR1352920	ERR1352921	ERR1352922	ERR1352923	ERR1352924	ERR1352925	ERR1352926	ERR1352927	ERR1352928	ERR1352929	ERR1352930	ERR1352931	ERR1352932	ERR1352933	ERR1352934	ERR1352935	ERR1352936	ERR1352937	ERR1352938	ERR1352939	ERR1352940	ERR1352941	ERR1352942	ERR1352943	ERR1352944	ERR1352945	ERR1352946	ERR1352947	ERR1352948	ERR1352949	ERR1352950	ERR1352951	ERR1352952	ERR1352953	ERR1352954	ERR1352955	ERR1352956	ERR1352957	ERR1352958	ERR1352959	ERR1352960	ERR1352961	ERR1352962
Root;k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Ellin5301;g__;s__	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	4	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__	4	3	7	5	0	2	5	2	0	1	0	2	0	0	4	3	1	2	3	1	4	2	3	3	6	0	8	20	3	0	6	1	6	10	0	0	8	2	15	8	1	1	0	0	1	1	0	2	1	0	0	8	0	0	3	1	0	0	3	3
Root;k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__KD8-87;f__;g__;s__	0	14	2	26	1	2	3	2	2	11	5	2	5	0	0	0	6	2	19	14	34	12	0	0	0	0	1	1	12	3	0	0	4	9	5	0	4	4	6	2	8	3	0	0	1	0	0	2	0	7	4	10	0	0	12	2	0	0	1	2
Root;k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Gemmatimonadetes;c__JL-ETNP-Z39;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__H-178;c__;o__;f__;g__;s__	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Hyd24-12;c__;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Root;k__Bacteria;p__KSB3;c__;o__;f__;g__;s__	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__KSB3;c__GN06;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Kazan-3B-28;c__;o__;f__;g__;s__	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
Root;k__Bacteria;p__LCP-89;c__SAW1_B44;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__LD1;c__;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	17	21	0	0	2	0	0	0	0	0	0	0
Root;k__Bacteria;p__Lentisphaerae;c__;o__;f__;g__;s__	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0
Root;k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Lentisphaerales;f__3H8;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Lentisphaerales;f__Arctic95B-10;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae;g__;s__	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
Root;k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae;g__Victivallis;s__vadensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Z20;f__;g__;s__	0	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	5	0	0	0	0	0	0
Root;k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Z20;f__R4-45B;g__;s__	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Root;k__Bacteria;p__MVP-21;c__;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__MVS-104;c__;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__NC10;c__12-24;o__JH-WHS47;f__;g__;s__	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
Root;k__Bacteria;p__NC10;c__;o__;f__;g__;s__	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Root;k__Bacteria;p__NKB19;c__;o__;f__;g__;s__	0	19	0	25	1	25	0	2	0	8	1	1	5	8	4	31	8	9	1	5	2	10	0	25	2	11	0	86	0	30	0	6	0	16	2	4	6	10	0	69	1	0	1	4	0	2	1	3	0	20	1	6	8	22	1	1	0	2	0	2
Root;k__Bacteria;p__NKB19;c__SHAB590;o__;f__;g__;s__	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__NKB19;c__TSBW08;o__;f__;g__;s__	3	9	7	7	3	11	2	1	3	5	0	0	8	1	31	56	3	6	1	4	1	2	0	7	3	4	0	16	3	2	0	0	2	4	0	0	2	0	0	3	7	3	4	9	3	3	1	1	6	15	2	12	5	5	10	2	0	2	1	7
Root;k__Bacteria;p__NKB19;c__noFP_H4;o__;f__;g__;s__	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0
Root;k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW;g__4-29;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Root;k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__;s__	0	20	0	91	0	16	1	7	0	10	3	14	0	0	0	3	1	26	15	57	9	33	1	4	10	4	0	6	0	2	0	1	2	24	22	6	6	16	2	11	5	3	0	0	5	6	0	7	5	18	2	20	1	0	10	13	0	0	2	1
Root;k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__JG37-AG-70;s__	0	4	0	7	0	1	0	2	0	2	0	1	0	0	0	1	2	3	0	1	1	5	0	0	2	3	0	0	0	0	0	0	0	4	0	0	1	1	0	0	1	0	0	0	1	1	0	1	0	2	0	2	0	0	1	1	0	0	0	1
Root;k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__	9	337	16	695	4	188	33	72	2	157	28	120	0	2	5	20	39	406	65	203	202	466	9	64	176	112	0	27	9	56	8	37	26	336	473	152	95	137	22	145	95	34	4	10	33	106	16	142	70	185	43	280	0	9	169	151	0	5	6	34
Root;k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__calida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__marina	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__;s__	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__BD2-6;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19;s__	0	4	0	4	0	3	0	1	0	1	0	0	0	0	0	2	0	1	0	0	0	1	0	1	0	0	0	10	0	2	0	1	0	2	0	1	0	5	0	3	0	0	0	0	0	2	0	2	0	2	0	0	0	2	0	1	0	0	0	2
Root;k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__LCP-6;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__Thermodesulfovibrio;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Root;k__Bacteria;p__OC31;c__;o__;f__;g__;s__	3	30	2	50	1	4	11	7	1	9	23	24	0	0	4	10	3	54	18	20	5	25	0	0	0	1	1	1	1	17	1	0	1	10	1	0	1	0	14	7	14	2	0	0	0	3	2	13	1	11	8	28	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__OD1;c__;o__;f__;g__;s__	0	4	2	15	2	34	0	0	4	3	3	1	0	0	0	0	3	0	9	6	12	9	4	0	3	0	0	0	2	1	0	0	2	1	4	2	6	1	0	1	5	0	0	0	2	1	3	2	6	4	1	0	70	32	27	1	0	0	2	1
Root;k__Bacteria;p__OD1;c__ABY1;o__;f__;g__;s__	1	9	7	4	4	5	0	0	1	5	9	4	5	1	24	10	2	4	7	0	7	2	2	3	4	0	2	2	1	2	0	2	5	5	1	0	20	2	1	4	5	1	0	0	19	2	2	0	12	4	4	2	9	1	22	4	0	0	0	1
Root;k__Bacteria;p__OD1;c__Mb-NB09;o__;f__;g__;s__	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__OD1;c__SM2F11;o__;f__;g__;s__	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	1	4	0	1	2	0	0	0	0	0	0	0	0	3	0	4	0	0	0	1	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__OD1;c__ZB2;o__;f__;g__;s__	2	34	15	29	24	27	26	9	11	13	16	5	1	0	5	7	13	22	25	5	40	15	57	50	148	39	7	9	17	15	18	21	12	19	52	14	74	18	20	7	22	4	6	3	18	9	18	10	18	18	18	5	3	2	100	9	12	1	20	4
Root;k__Bacteria;p__OP11;c__OP11-1;o__;f__;g__;s__	0	0	2	0	14	8	0	0	0	0	0	1	1	0	0	0	0	1	0	0	2	0	11	5	7	0	0	0	0	0	1	0	0	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
Root;k__Bacteria;p__OP11;c__OP11-1;o__BB36;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Root;k__Bacteria;p__OP11;c__OP11-2;o__;f__;g__;s__	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__OP11;c__OP11-2;o__KD3-145;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__OP11;c__OP11-2;o__WCHB1-07;f__;g__;s__	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	4	0	0	0	0	0	0
Root;k__Bacteria;p__OP11;c__OP11-3;o__;f__;g__;s__	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__OP11;c__OP11-4;o__;f__;g__;s__	0	3	1	2	4	0	0	0	0	1	0	0	2	0	0	0	7	2	2	2	0	0	10	11	33	7	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	8	2	0	0	1	0	0	0	0	0	4	3
Root;k__Bacteria;p__OP11;c__WCHB1-64;o__;f__;g__;s__	0	1	0	0	3	1	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	4	2	22	3	0	0	0	0	0	0	1	7	0	0	2	0	0	0	0	2	0	0	0	0	0	2	3	0	2	0	0	0	7	0	0	0	1	1
Root;k__Bacteria;p__OP11;c__WCHB1-64;o__K2-4-19;f__;g__;s__	0	2	1	0	0	1	0	0	1	2	0	0	21	7	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0
Root;k__Bacteria;p__OP11;c__WCHB1-64;o__d153;f__;g__;s__	0	1	0	0	0	6	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	5	3	6	5	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	6	0	0	0	0	1	0
Root;k__Bacteria;p__OP1;c__OPB14;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
Root;k__Bacteria;p__OP1;c__[Acetothermia];o__[Acetothermales];f__[Acetothermaceae];g__CandidatusAcetothermum;s__	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Root;k__Bacteria;p__OP3;c__;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0
Root;k__Bacteria;p__OP3;c__BD4-9;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__OP3;c__PBS-25;o__;f__;g__;s__	0	0	0	0	4	5	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	1	21	5	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0
Root;k__Bacteria;p__OP3;c__koll11;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0	1	0
Root;k__Bacteria;p__OP3;c__koll11;o__GIF10;f__;g__;s__	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	39	9	1	0	0	0	0	0
Root;k__Bacteria;p__OP3;c__koll11;o__GIF10;f__kpj58rc;g__;s__	0	9	0	29	4	2	2	0	1	5	0	2	0	0	5	3	2	5	49	23	0	3	4	1	57	23	0	0	0	0	0	0	1	4	28	8	12	5	8	5	4	0	0	0	0	0	0	3	3	13	5	13	6	1	5	1	0	2	1	7
Root;k__Bacteria;p__OP8;c__;o__;f__;g__;s__	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0
Root;k__Bacteria;p__OP8;c__OP8_1;o__;f__;g__;s__	0	0	0	3	0	9	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	15	7	0	2	0	0	0	0
Root;k__Bacteria;p__OP8;c__OP8_1;o__OPB95;f__;g__;s__	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	1	0	0	0	0	0
Root;k__Bacteria;p__OP8;c__SAW1_B6;o__;f__;g__;s__	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Root;k__Bacteria;p__OP9;c__JS1;o__BA021;f__;g__;s__	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Root;k__Bacteria;p__OP9;c__JS1;o__SB-45;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__OP9;c__OPB46;o__OPB72;f__;g__;s__	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Root;k__Bacteria;p__OP9;c__OPB46;o__OPB72;f__TIBD11;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Root;k__Bacteria;p__OP9;c__OPB46;o__SHA-1;f__;g__;s__	0	3	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	7	0	0	0	0	1	0
Root;k__Bacteria;p__PAUC34f;c__;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5;o__;f__;g__;s__	3	1	0	4	0	2	0	0	0	0	1	1	0	0	0	0	1	1	3	4	1	0	0	0	4	2	0	0	1	0	3	2	0	2	0	0	3	1	0	2	0	1	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Planctomycetes;c__;o__;f__;g__;s__	1	1	0	2	0	0	0	0	0	0	1	0	0	0	6	3	2	3	20	1	0	1	0	4	0	0	0	0	4	1	0	1	0	1	10	1	0	0	1	0	0	0	0	0	0	5	2	0	1	22	3	3	2	0	1	0	0	0	0	0
Root;k__Bacteria;p__Planctomycetes;c__BD7-11;o__;f__;g__;s__	19	105	0	23	33	22	2	4	0	20	0	1	0	0	2	26	2	11	7	16	2	4	3	8	30	82	0	5	0	2	1	0	0	2	8	18	44	52	0	6	37	8	0	0	2	5	4	23	13	143	16	24	0	0	15	8	0	0	1	7
Root;k__Bacteria;p__Planctomycetes;c__C6;o__MVS-107;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Planctomycetes;c__C6;o__Ucm1571;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Root;k__Bacteria;p__Planctomycetes;c__C6;o__d113;f__;g__;s__	1	0	0	7	0	6	0	1	0	0	0	1	0	0	0	1	0	8	1	0	6	5	0	2	0	1	0	0	1	0	0	0	0	1	26	6	17	0	3	0	4	0	0	0	2	0	0	2	5	1	3	0	5	6	2	0	0	0	2	0
Root;k__Bacteria;p__Planctomycetes;c__ODP123;o__T8-B82;f__;g__;s__	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Root;k__Bacteria;p__Planctomycetes;c__OM190;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
Root;k__Bacteria;p__Planctomycetes;c__OM190;o__CL500-15;f__;g__;s__	24	82	4	65	1	18	7	3	0	13	16	18	2	2	11	14	14	25	32	27	31	29	33	45	24	16	5	38	24	21	6	8	11	67	123	30	49	19	16	45	24	10	2	1	14	20	24	39	16	30	33	22	1	1	60	11	1	1	3	4
