,study_id,Actinobacteria,Chloroflexi,Firmicutes,Gemmatimonadetes,Planctomycetes,Proteobacteria,Verrucomicrobia,Crenarchaeota,Euryarchaeota,Parvarchaeota,AC1,AD3,Acidobacteria,Aquificae,Armatimonadetes,BHI80-139,BRC1,Bacteroidetes,Caldiserica,Caldithrix,Chlamydiae,Chlorobi,Cyanobacteria,Deferribacteres,Elusimicrobia,FBP,FCPU426,Fibrobacteres,Fusobacteria,GAL15,GN02,GN04,GOUTA4,H-178,Hyd24-12,KSB3,Kazan-3B-28,LCP-89,LD1,Lentisphaerae,MVP-21,MVS-104,NC10,NKB19,Nitrospirae,OC31,OD1,OP1,OP11,OP3,OP8,OP9,PAUC34f,SAR406,SBR1093,SC4,SR1,Spirochaetes,Synergistetes,TA06,TM6,TM7,TPD-58,Tenericutes,Thermi,Thermotogae,WPS-2,WS1,WS3,WS4,WS6,WWE1,ZB3,WS2,Dictyoglomi,Poribacteria,WS5,Chrysiogenetes,EM3,OctSpA1-106,Thaumarchaeota,Balneolaeota,Calditrichaeota,Deinococcus-Thermus,Ignavibacteriae,Kiritimatiellaeota,Nitrospinae,Thermodesulfobacteria,Annelida,Apicomplexa,Arthropoda,Ascomycota,Bacillariophyta,Basidiomycota,Brachiopoda,Chlorophyta,Chordata,Cryptomycota,Echinodermata,Euglenida,Haplosporidia,Mollusca,Mucoromycota,Nematoda,Phaeophyceae,Picozoa,Platyhelminthes,Rotifera,Streptophyta,Tardigrada,Zoopagomycota,Nanoarchaeota,Rhodothermaeota,Blastocladiomycota,Bryozoa,Chromerida,Chytridiomycota,Cnidaria,Colponemidia,Entoprocta,Entorrhizomycota,Eustigmatophyceae,Gastrotricha,Gnathostomulida,Hemichordata,Microsporidia,Pinguiophyceae,Placozoa,Porifera,Priapulida,Xanthophyceae,Xenacoelomorpha,Ciliophora,Euglenozoa,Coprothermobacterota,Cercozoa,Discosea,Endomyxa,Evosea,Fornicata,Haptista,Preaxostyla,Rhodophyta,Tubulinea
ERR2729889,MGYS00001910,88,6,31467,2,0,20023,1,0,0,0,0,0,4,0,0,0,0,66,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729890,MGYS00001910,279,4,90909,0,0,62097,0,0,0,0,0,0,12,0,0,0,0,174,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729891,MGYS00001910,168,18,1218,8,26,91158,964,0,5,0,0,0,63,0,1,0,0,10321,0,0,2,1,405,0,0,0,0,60,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729892,MGYS00001910,78,9,1164,48,95,80991,599,0,14,0,0,0,130,0,3,0,0,10862,0,0,3,1,513,0,3,0,0,38,292,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,181,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,9,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729893,MGYS00001910,152,16,1061,6,18,77546,817,0,1,0,0,0,58,0,1,0,0,8491,0,0,0,2,374,0,1,0,0,60,270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729894,MGYS00001910,65,8,902,47,60,65264,501,0,16,0,0,0,110,0,0,0,0,8597,0,0,3,1,427,0,0,0,0,34,225,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729895,MGYS00001910,169,21,1283,7,36,82132,898,0,4,0,0,0,70,0,1,0,0,9577,0,0,0,1,374,0,2,0,0,52,352,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,72,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729896,MGYS00001910,53,10,841,30,54,57112,456,0,15,0,0,0,105,0,2,0,0,7331,0,0,3,0,392,0,4,0,0,27,219,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729897,MGYS00001910,204,89,756,40,448,73551,2473,0,0,0,0,0,129,0,2,0,0,11528,0,0,36,0,303,0,0,0,0,24,158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,37,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,9,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729898,MGYS00001910,74,25,742,151,297,64546,4050,0,12,0,0,0,485,0,3,0,0,7413,0,0,4,0,64,0,1,0,0,101,123,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729899,MGYS00001910,268,152,1206,49,715,116392,3716,0,7,0,0,0,208,0,1,0,0,17111,0,0,29,1,465,0,0,0,0,58,252,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,71,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,342,12,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729900,MGYS00001910,73,27,745,133,325,60373,3875,0,8,0,0,0,446,0,7,0,0,6950,0,0,6,0,51,0,0,0,0,100,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88,37,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729901,MGYS00001910,186,104,873,33,479,74584,2546,0,2,0,0,0,134,0,4,0,0,11449,0,0,23,0,294,0,0,0,0,34,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,41,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,7,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729902,MGYS00001910,77,22,525,109,247,47271,3120,0,16,0,0,0,341,0,2,0,0,5546,0,0,3,0,42,0,0,0,0,76,96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,71,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729903,MGYS00001910,205,456,905,19,741,68431,4327,0,3,0,0,0,105,0,7,0,0,9761,0,0,27,0,101,0,1,0,0,41,154,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,149,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,11,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729904,MGYS00001910,230,438,1162,175,1027,76628,6756,0,10,0,0,0,688,0,12,0,0,20458,0,0,22,0,216,0,0,0,0,15,145,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,723,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729905,MGYS00001910,306,692,1371,34,1067,109695,6929,0,6,0,0,0,186,0,6,0,0,14910,0,0,39,0,139,0,2,0,0,40,182,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,178,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729906,MGYS00001910,231,499,1210,132,1079,82219,7452,0,5,0,0,0,776,0,9,0,0,21769,0,0,15,1,235,0,2,0,0,28,145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,800,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1761,32,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729907,MGYS00001910,273,488,1022,16,868,84938,5239,0,3,0,0,0,137,0,4,0,0,11612,0,0,28,0,128,0,3,0,0,30,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,151,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729908,MGYS00001910,240,504,1113,159,1006,77761,6855,0,10,0,0,0,639,0,16,0,0,21081,0,0,7,1,245,0,0,0,0,22,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,751,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1709,27,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729909,MGYS00001910,477,1026,916,51,1020,77862,3232,0,1,0,0,0,587,0,13,0,0,10774,0,0,8,0,87,0,2,0,0,15,151,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,726,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,331,8,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729910,MGYS00001910,233,404,1238,130,1686,86664,3848,0,12,0,0,0,1101,0,8,0,0,13060,0,0,13,0,174,0,3,0,0,54,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,1708,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729911,MGYS00001910,535,1247,1109,56,1271,96396,4075,0,4,0,0,0,644,0,16,0,0,12718,0,0,8,0,119,0,2,0,0,24,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,0,0,0,0,0,0,0,0,0,0,0,0,915,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,362,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729912,MGYS00001910,204,365,1125,129,1575,78703,3600,0,15,0,0,0,965,0,10,0,0,11878,0,0,14,0,160,0,5,0,0,54,170,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,1473,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1432,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729913,MGYS00001910,491,1153,1238,75,1318,88613,3794,0,4,0,0,0,753,0,13,0,0,12007,0,0,5,1,101,0,7,0,0,14,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,0,0,0,0,0,0,0,0,0,0,0,0,863,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,325,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729914,MGYS00001910,175,290,829,101,1226,60739,2753,0,9,0,0,0,799,0,9,0,0,9001,0,0,9,1,132,0,2,0,0,33,131,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,1109,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729915,MGYS00001910,373,1215,736,60,1507,84128,3725,0,2,0,0,0,1198,0,39,0,0,11476,0,0,6,0,534,0,12,0,0,9,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,1428,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1104,46,1,0,14,1,0,0,0,0,0,1,0,1,1,0,0,4,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729916,MGYS00001910,212,848,1397,77,2443,71953,5201,0,23,0,0,0,1275,0,30,0,0,12306,0,0,11,3,537,0,9,0,0,57,202,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,975,0,0,0,0,0,0,0,0,0,0,0,0,1491,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3717,44,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729917,MGYS00001910,439,1550,968,95,1885,99888,4569,0,6,0,0,0,1478,0,36,0,0,13497,0,0,13,0,651,0,13,0,0,9,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2230,0,0,0,0,0,0,0,0,0,0,0,0,1760,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355,44,0,0,14,0,1,1,2,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729918,MGYS00001910,201,814,1213,60,2005,61781,4380,0,8,0,0,0,1119,0,16,0,0,10367,0,0,13,1,460,0,6,0,0,53,155,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,775,0,0,0,0,0,0,0,0,0,0,0,0,1257,41,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3026,41,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729919,MGYS00001910,490,1521,904,82,1758,90908,4279,0,2,0,0,0,1365,0,29,0,0,11881,0,0,11,0,587,0,13,0,0,11,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034,0,0,0,0,0,0,0,0,0,0,0,0,1618,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1171,41,1,0,26,0,2,0,0,0,0,4,0,1,0,0,0,7,0,3,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729920,MGYS00001910,194,902,1391,71,2419,70033,5138,0,12,0,0,0,1328,0,17,0,0,11734,0,0,6,4,520,0,6,0,0,53,216,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,991,0,0,0,0,0,0,0,0,0,0,0,0,1411,51,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3413,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729921,MGYS00001910,649,1543,771,120,2508,99467,4093,0,4,0,0,0,2210,0,51,0,0,12738,0,0,14,0,1191,0,40,0,0,14,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2719,0,0,0,0,0,0,0,0,0,0,0,0,1468,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1209,58,0,0,18,0,0,0,1,0,0,1,0,3,0,0,0,5,0,6,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729922,MGYS00001910,183,582,728,68,1666,56893,5900,0,20,0,0,0,1227,0,5,0,0,8650,0,0,7,3,380,0,10,0,0,59,184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2578,0,0,0,0,0,0,0,0,0,0,0,0,1304,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1565,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729923,MGYS00001910,707,2135,932,171,3272,127450,5342,0,1,0,0,0,3101,0,80,0,0,15711,0,0,21,0,1485,0,31,0,0,34,104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3422,0,0,0,0,0,0,0,0,0,0,0,0,1877,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1446,78,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729924,MGYS00001910,388,1327,1623,159,3820,126402,12751,0,45,0,0,0,2871,0,15,0,0,18826,0,0,13,3,724,0,20,0,0,101,441,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5600,0,0,0,0,0,0,0,0,0,0,0,0,2794,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3694,81,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729925,MGYS00001910,585,1626,870,120,2571,92721,4095,0,5,0,0,0,2278,0,65,0,0,11493,0,0,11,0,1245,0,23,0,0,15,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2543,0,0,0,0,0,0,0,0,0,0,0,0,1336,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1012,74,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,5,0,3,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729926,MGYS00001910,190,702,936,99,2071,70695,7258,0,24,0,0,0,1630,0,11,0,0,10312,0,0,7,4,433,0,16,0,0,63,193,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3161,0,0,0,0,0,0,0,0,0,0,0,0,1498,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,40,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729927,MGYS00001910,12596,152,31457,3,312,50596,956,0,94,0,0,0,70,0,4,0,0,3222,0,0,3,9,30,0,0,0,0,0,2977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,105,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729928,MGYS00001910,77,13,1768,20,230,52985,841,0,74,0,0,0,88,0,1,0,0,8377,0,0,7,8,513,0,5,0,0,27,707,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,176,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,54,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729929,MGYS00001910,10005,184,22566,1,257,38876,777,0,89,0,0,0,57,0,7,0,0,2538,0,0,2,2,12,0,0,0,0,1,2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,88,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2729930,MGYS00001910,58,15,1566,23,174,45404,723,0,61,0,0,0,67,0,2,0,0,7257,0,0,11,8,441,0,2,0,0,12,668,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,138,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
