#SampleID	ERR1356692	ERR1356693	ERR1356694	ERR1356695	ERR1356696	ERR1356697	ERR1356698	ERR1356699	ERR1356700	ERR1356701	ERR1356702	ERR1356703	ERR1356704	ERR1356705	ERR1356706	ERR1356707	ERR1356708	ERR1356709	ERR1356710	ERR1356711	ERR1356712	ERR1356713	ERR1356714	ERR1356715	ERR1356716	ERR1356717	ERR1356718	ERR1356719	ERR1356720	ERR1356721	ERR1356722	ERR1356723	ERR1356724	ERR1356725	ERR1356726	ERR1356727	ERR1356728	ERR1356729	ERR1356730	ERR1356731	ERR1356732	ERR1356733	ERR1356734	ERR1356735	ERR1356736	ERR1356737	ERR1356738	ERR1356739	ERR1356740	ERR1356741	ERR1356742	ERR1356743	ERR1356744	ERR1356745	ERR1356746	ERR1356747	ERR1356748	ERR1356749	ERR1356750	ERR1356751	ERR1356752	ERR1356753	ERR1356754	ERR1356755	ERR1356756	ERR1356757	ERR1356758	ERR1356759	ERR1356760	ERR1356761	ERR1356762	ERR1356763
Root;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__L7A_E11;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Root;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__PSB-M-3;s__	0	36	0	0	0	3	2	20	0	0	6	0	0	0	0	0	0	0	0	0	0	1	11	2	0	0	0	0	0	0	0	0	0	0	0	0	7	1	2	0	0	0	0	0	0	0	0	2	0	1	1	0	2	1	0	1	0	0	1	2	0	0	0	0	0	12	0	8	36	13	1	3
Root;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__RFN20;s__	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
Root;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Sharpea;s__	0	2	0	1	0	2	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0
Root;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Sharpea;s__p-3329-23G2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium];s__	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium];s__biforme	6	20	10	4	0	21	14	16	2	2	4	5	4	3	4	5	3	3	0	1	0	0	0	0	1	0	6	0	1	0	6	3	0	2	4	1	9	1	2	1	5	1	7	1	2	0	1	9	4	9	5	4	4	1	7	2	6	6	6	4	4	0	0	9	3	9	2	7	7	0	2	0
Root;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium];s__cylindroides	0	5	2	2	2	5	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	1	3	0	2	0	1	0	0	2	0	2	0	2	1	1	0	0	0	1	0	0	2	0	0	1	1
Root;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium];s__dolichum	0	2	0	1	0	3	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	2	0	2	0	0	0	4	0	0	1	1	0	0	0	0	0	2	3	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	1	2	0	0	1
Root;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__cc_115;s__	0	2	2	2	0	0	1	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	2	3	0	0	0
Root;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__gut;s__metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__;g__;s__	47	149	5	11	1	30	11	67	12	19	13	3	11	14	10	6	7	3	0	0	0	0	0	0	6	2	18	5	5	5	15	13	2	1	0	2	4	0	4	3	1	1	7	11	2	3	1	1	4	25	5	20	12	6	31	20	14	10	4	12	0	1	4	13	1	11	12	47	13	5	12	38
Root;k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium;s__	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
Root;k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium;s__somerae	0	10	0	2	0	3	0	5	3	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	3	0	1	0	0	1	1	1	1	0	0	0	0	0	2	0	2	0	1	0	2
Root;k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	1	23	0	16	0	10	0	6	3	9	0	3	0	2	1	0	2	4	0	2	0	9	0	2	0	11	1	0	0	3	0	0	0	0	0	4	0	1	0	2	0	8	1	4	0	0	0	7	0	1	0	2	5	1	0	0	0	1	0	0	0	3	0	3	0	0	2	6	0	2	3	3
Root;k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Propionigenium;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__u114;s__	0	3	3	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	4	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	1	0	0	1	2
Root;k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__;s__	0	11	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	1	0	0	0	1	0	0	11	11	0	0	1	1	0	0	0	1	0	0	0	2	2	3	1	0	3	6
Root;k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	13	97	3	11	2	8	11	46	4	4	9	9	0	7	5	2	3	4	0	1	0	6	0	0	1	0	5	2	8	9	11	2	4	4	3	8	1	1	5	16	0	3	14	15	5	9	6	2	4	5	3	5	160	78	11	3	15	9	6	5	0	1	5	25	1	9	10	34	26	13	29	32
Root;k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sebaldella;s__termitidis	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
Root;k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Streptobacillus;s__moniliformis	2	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
Root;k__Bacteria;p__GN02;c__3BR-5F;o__;f__;g__;s__	0	6	1	0	0	0	0	6	2	0	0	0	2	0	2	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	4	4	0	0	0	0
Root;k__Bacteria;p__GN02;c__;o__;f__;g__;s__	0	6	0	0	0	0	3	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Root;k__Bacteria;p__GN02;c__BB34;o__;f__;g__;s__	0	0	4	0	0	0	0	0	1	0	4	1	0	3	0	0	1	0	0	0	0	0	0	0	3	1	2	0	3	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	5	3	0	4	2	0	0	0	0	0	0	0	0	0	0	1	0
Root;k__Bacteria;p__GN02;c__BD1-5;o__;f__;g__;s__	4	321	76	48	8	44	48	157	16	9	141	22	9	16	25	9	24	11	98	185	84	21	3	2	8	1	20	3	8	11	21	11	27	38	11	35	11	3	16	13	16	10	10	19	1	1	0	6	20	27	13	27	58	83	69	158	39	25	29	21	12	4	24	50	2	4	23	128	111	94	17	59
Root;k__Bacteria;p__GN02;c__GKS2-174;o__;f__;g__;s__	0	2	3	2	0	6	0	1	1	0	0	0	0	0	3	0	0	0	0	0	5	1	0	0	0	2	3	0	0	0	14	5	1	1	0	0	1	0	0	0	0	0	0	0	13	5	4	0	8	6	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
Root;k__Bacteria;p__GN02;c__IIB17;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__GN04;c__5bav_B12;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Root;k__Bacteria;p__GN04;c__;o__;f__;g__;s__	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__GN04;c__GN15;o__;f__;g__;s__	0	1	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	4	0	0	0	0	0	0	1
Root;k__Bacteria;p__GOUTA4;c__;o__;f__;g__;s__	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	14	0	3	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
Root;k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__;g__;s__	2	90	30	28	16	34	4	62	13	5	5	2	2	2	23	6	9	2	2	0	2	2	94	45	12	8	21	3	34	14	0	2	28	37	0	9	32	8	0	0	4	133	0	2	15	1	9	16	16	12	30	23	0	5	3	8	12	21	18	8	8	4	1	8	33	32	1	30	0	5	11	18
Root;k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__;f__;g__;s__	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	3	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
Root;k__Bacteria;p__Gemmatimonadetes;c__Gemm-3;o__;f__;g__;s__	0	2	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	4	4	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Root;k__Bacteria;p__Gemmatimonadetes;c__Gemm-4;o__;f__;g__;s__	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Root;k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__;f__;g__;s__	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__;f__;g__;s__	8	82	41	32	15	22	3	56	16	5	37	2	43	29	19	1	24	4	0	0	0	0	14	2	20	3	63	8	13	15	12	8	16	6	5	1	83	5	28	11	18	12	10	5	6	3	14	9	55	5	8	10	0	0	20	14	11	2	27	13	11	3	6	23	0	0	26	55	0	0	11	15
Root;k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__C114;f__;g__;s__	0	2	0	2	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Root;k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Ellin5290;f__;g__;s__	3	11	2	4	3	6	1	7	1	0	8	1	5	1	1	0	3	0	0	0	0	0	3	1	0	2	1	1	1	0	2	3	1	2	0	2	8	0	3	0	0	5	1	0	0	0	1	3	3	3	2	0	0	0	3	2	0	1	2	0	1	0	0	7	0	0	2	7	0	0	1	4
Root;k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__;g__;s__	1	3	2	4	2	4	0	2	1	0	1	4	3	0	0	0	5	0	0	0	0	0	2	2	2	1	2	2	2	2	0	0	1	0	0	1	6	1	4	1	0	4	0	1	0	0	2	1	0	2	0	0	0	0	1	2	0	0	1	1	1	0	0	2	0	0	0	2	0	0	0	0
Root;k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__A1-B1;g__;s__	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Root;k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Ellin5301;g__;s__	0	5	0	1	3	2	0	5	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	2	0	8	0	0	1	0	1	0	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	5	0	0	2	0
Root;k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__	4	47	9	18	13	21	1	33	7	2	2	0	4	9	6	0	5	2	0	0	3	1	0	3	4	0	5	0	3	6	3	1	4	6	2	13	6	1	3	4	3	10	5	5	4	2	4	2	13	17	1	6	0	2	1	1	1	0	4	4	6	5	2	4	0	1	2	26	0	1	5	8
Root;k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__KD8-87;f__;g__;s__	0	67	3	34	22	28	6	51	12	2	46	1	26	17	6	2	12	2	7	1	0	0	0	1	16	0	41	2	24	30	2	0	7	1	2	1	45	1	1	0	17	17	6	12	13	3	10	7	14	7	8	14	0	1	31	29	6	3	10	4	12	1	11	27	0	1	8	54	0	0	8	9
Root;k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__;g__;s__	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Gemmatimonadetes;c__JL-ETNP-Z39;o__;f__;g__;s__	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
Root;k__Bacteria;p__H-178;c__;o__;f__;g__;s__	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	1
Root;k__Bacteria;p__Hyd24-12;c__;o__;f__;g__;s__	0	6	0	0	0	0	0	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0
Root;k__Bacteria;p__KSB3;c__;o__;f__;g__;s__	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Root;k__Bacteria;p__Kazan-3B-28;c__;o__;f__;g__;s__	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__LCP-89;c__SAW1_B44;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__LD1;c__;o__;f__;g__;s__	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	5	1	0	0	4	2	0	0	0	0	0	0
Root;k__Bacteria;p__Lentisphaerae;c__;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Root;k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Lentisphaerales;f__Arctic95B-10;g__;s__	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Root;k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae;g__;s__	0	2	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
Root;k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae;g__Victivallis;s__vadensis	0	0	0	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Z20;f__;g__;s__	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
Root;k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Z20;f__R4-45B;g__;s__	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
Root;k__Bacteria;p__NC10;c__12-24;o__;f__;g__;s__	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0
Root;k__Bacteria;p__NC10;c__12-24;o__JH-WHS47;f__;g__;s__	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	0	0	0	0	0	0
Root;k__Bacteria;p__NKB19;c__;o__;f__;g__;s__	0	245	1	17	2	45	4	178	1	2	1	2	0	1	3	6	1	0	4	2	6	7	0	3	2	1	3	2	0	6	0	15	0	68	0	50	0	0	0	4	0	34	0	2	3	1	2	13	0	21	0	76	1	17	2	27	2	18	1	20	2	1	4	13	14	85	0	91	0	22	1	43
Root;k__Bacteria;p__NKB19;c__TSBW08;o__;f__;g__;s__	0	101	10	4	3	8	2	78	0	0	6	0	4	8	4	5	7	3	6	8	8	18	3	0	6	1	2	0	0	4	2	1	2	2	0	1	4	2	0	0	0	0	6	5	1	0	1	0	1	3	0	10	1	14	10	4	3	4	8	2	6	0	3	7	7	10	6	67	0	13	2	9
Root;k__Bacteria;p__NKB19;c__noFP_H4;o__;f__;g__;s__	0	5	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	1	0	0	1	0	0
Root;k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__;g__;s__	0	2	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Root;k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW;g__4-29;s__	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Root;k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__;s__	0	269	3	70	10	66	0	241	7	11	0	0	2	43	6	5	3	11	0	0	0	2	0	0	2	8	10	6	5	52	1	1	3	23	0	3	2	2	0	13	1	69	3	5	15	26	8	17	2	21	1	41	0	1	3	59	1	24	3	26	2	7	1	96	1	31	1	210	0	0	1	12
Root;k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__JG37-AG-70;s__	0	30	1	13	2	12	1	25	0	3	0	0	0	5	0	2	0	0	0	0	0	1	0	0	1	1	0	0	0	11	0	0	1	1	0	0	0	0	0	5	0	4	2	1	0	3	0	4	0	4	0	6	0	0	0	11	0	1	0	4	0	0	0	16	0	0	0	25	0	0	0	2
